Month,Count,Direction,CLPR,Visa,Citizenship
2016-11-01,543,Arrivals,India,Student,Non-New Zealand
2016-11-01,1057,Arrivals,India,TOTAL,Non-New Zealand
2016-11-01,295,Arrivals,India,Visitor,Non-New Zealand
2016-11-01,105,Arrivals,India,Work,Non-New Zealand
2016-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2016-12-01,2,Arrivals,India,Other,Non-New Zealand
2016-12-01,75,Arrivals,India,Residence,Non-New Zealand
2016-12-01,138,Arrivals,India,Student,Non-New Zealand
2016-12-01,580,Arrivals,India,TOTAL,Non-New Zealand
2016-12-01,293,Arrivals,India,Visitor,Non-New Zealand
2016-12-01,72,Arrivals,India,Work,Non-New Zealand
2017-01-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-01-01,1,Arrivals,India,Other,Non-New Zealand
2017-01-01,71,Arrivals,India,Residence,Non-New Zealand
2017-01-01,472,Arrivals,India,Student,Non-New Zealand
2017-01-01,872,Arrivals,India,TOTAL,Non-New Zealand
2017-01-01,238,Arrivals,India,Visitor,Non-New Zealand
2017-01-01,88,Arrivals,India,Work,Non-New Zealand
2017-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-02-01,0,Arrivals,India,Other,Non-New Zealand
2017-02-01,99,Arrivals,India,Residence,Non-New Zealand
2017-02-01,1300,Arrivals,India,Student,Non-New Zealand
2017-02-01,1826,Arrivals,India,TOTAL,Non-New Zealand
2017-02-01,317,Arrivals,India,Visitor,Non-New Zealand
2017-02-01,110,Arrivals,India,Work,Non-New Zealand
2017-03-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-03-01,5,Arrivals,India,Other,Non-New Zealand
2017-03-01,76,Arrivals,India,Residence,Non-New Zealand
2017-03-01,527,Arrivals,India,Student,Non-New Zealand
2017-03-01,1057,Arrivals,India,TOTAL,Non-New Zealand
2017-03-01,338,Arrivals,India,Visitor,Non-New Zealand
2017-03-01,109,Arrivals,India,Work,Non-New Zealand
2017-04-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-04-01,1,Arrivals,India,Other,Non-New Zealand
2017-04-01,124,Arrivals,India,Residence,Non-New Zealand
2017-04-01,278,Arrivals,India,Student,Non-New Zealand
2017-04-01,797,Arrivals,India,TOTAL,Non-New Zealand
2017-04-01,305,Arrivals,India,Visitor,Non-New Zealand
2017-04-01,89,Arrivals,India,Work,Non-New Zealand
2017-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-05-01,1,Arrivals,India,Other,Non-New Zealand
2017-05-01,104,Arrivals,India,Residence,Non-New Zealand
2017-05-01,441,Arrivals,India,Student,Non-New Zealand
2017-05-01,1027,Arrivals,India,TOTAL,Non-New Zealand
2017-05-01,402,Arrivals,India,Visitor,Non-New Zealand
2017-05-01,79,Arrivals,India,Work,Non-New Zealand
2017-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-06-01,1,Arrivals,India,Other,Non-New Zealand
2017-06-01,70,Arrivals,India,Residence,Non-New Zealand
2017-06-01,398,Arrivals,India,Student,Non-New Zealand
2017-06-01,906,Arrivals,India,TOTAL,Non-New Zealand
2017-06-01,340,Arrivals,India,Visitor,Non-New Zealand
2017-06-01,97,Arrivals,India,Work,Non-New Zealand
2017-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-07-01,0,Arrivals,India,Other,Non-New Zealand
2017-07-01,67,Arrivals,India,Residence,Non-New Zealand
2017-07-01,1070,Arrivals,India,Student,Non-New Zealand
2017-07-01,1603,Arrivals,India,TOTAL,Non-New Zealand
2017-07-01,354,Arrivals,India,Visitor,Non-New Zealand
2017-07-01,112,Arrivals,India,Work,Non-New Zealand
2017-08-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-08-01,2,Arrivals,India,Other,Non-New Zealand
2017-08-01,69,Arrivals,India,Residence,Non-New Zealand
2017-08-01,351,Arrivals,India,Student,Non-New Zealand
2017-08-01,945,Arrivals,India,TOTAL,Non-New Zealand
2017-08-01,405,Arrivals,India,Visitor,Non-New Zealand
2017-08-01,117,Arrivals,India,Work,Non-New Zealand
2017-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-09-01,2,Arrivals,India,Other,Non-New Zealand
2017-09-01,44,Arrivals,India,Residence,Non-New Zealand
2017-09-01,305,Arrivals,India,Student,Non-New Zealand
2017-09-01,784,Arrivals,India,TOTAL,Non-New Zealand
2017-09-01,321,Arrivals,India,Visitor,Non-New Zealand
2017-09-01,112,Arrivals,India,Work,Non-New Zealand
2017-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-10-01,1,Arrivals,India,Other,Non-New Zealand
2017-10-01,58,Arrivals,India,Residence,Non-New Zealand
2017-10-01,457,Arrivals,India,Student,Non-New Zealand
2017-10-01,942,Arrivals,India,TOTAL,Non-New Zealand
2017-10-01,319,Arrivals,India,Visitor,Non-New Zealand
2017-10-01,107,Arrivals,India,Work,Non-New Zealand
2017-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-11-01,2,Arrivals,India,Other,Non-New Zealand
2017-11-01,53,Arrivals,India,Residence,Non-New Zealand
2017-11-01,546,Arrivals,India,Student,Non-New Zealand
2017-11-01,1022,Arrivals,India,TOTAL,Non-New Zealand
2017-11-01,308,Arrivals,India,Visitor,Non-New Zealand
2017-11-01,113,Arrivals,India,Work,Non-New Zealand
2017-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2017-12-01,3,Arrivals,India,Other,Non-New Zealand
2017-12-01,56,Arrivals,India,Residence,Non-New Zealand
2017-12-01,178,Arrivals,India,Student,Non-New Zealand
2017-12-01,662,Arrivals,India,TOTAL,Non-New Zealand
2017-12-01,343,Arrivals,India,Visitor,Non-New Zealand
2017-12-01,82,Arrivals,India,Work,Non-New Zealand
2018-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-01-01,0,Arrivals,India,Other,Non-New Zealand
2018-01-01,73,Arrivals,India,Residence,Non-New Zealand
2018-01-01,432,Arrivals,India,Student,Non-New Zealand
2018-01-01,898,Arrivals,India,TOTAL,Non-New Zealand
2018-01-01,300,Arrivals,India,Visitor,Non-New Zealand
2018-01-01,93,Arrivals,India,Work,Non-New Zealand
2018-02-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-02-01,1,Arrivals,India,Other,Non-New Zealand
2018-02-01,36,Arrivals,India,Residence,Non-New Zealand
2018-02-01,1456,Arrivals,India,Student,Non-New Zealand
2018-02-01,2013,Arrivals,India,TOTAL,Non-New Zealand
2018-02-01,375,Arrivals,India,Visitor,Non-New Zealand
2018-02-01,144,Arrivals,India,Work,Non-New Zealand
2018-03-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-03-01,4,Arrivals,India,Other,Non-New Zealand
2018-03-01,83,Arrivals,India,Residence,Non-New Zealand
2018-03-01,539,Arrivals,India,Student,Non-New Zealand
2018-03-01,1206,Arrivals,India,TOTAL,Non-New Zealand
2018-03-01,470,Arrivals,India,Visitor,Non-New Zealand
2018-03-01,109,Arrivals,India,Work,Non-New Zealand
2018-04-01,5,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-04-01,0,Arrivals,India,Other,Non-New Zealand
2018-04-01,90,Arrivals,India,Residence,Non-New Zealand
2018-04-01,248,Arrivals,India,Student,Non-New Zealand
2018-04-01,751,Arrivals,India,TOTAL,Non-New Zealand
2018-04-01,320,Arrivals,India,Visitor,Non-New Zealand
2018-04-01,88,Arrivals,India,Work,Non-New Zealand
2018-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-05-01,0,Arrivals,India,Other,Non-New Zealand
2018-05-01,87,Arrivals,India,Residence,Non-New Zealand
2018-05-01,382,Arrivals,India,Student,Non-New Zealand
2018-05-01,1051,Arrivals,India,TOTAL,Non-New Zealand
2018-05-01,481,Arrivals,India,Visitor,Non-New Zealand
2018-05-01,101,Arrivals,India,Work,Non-New Zealand
2018-06-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-06-01,3,Arrivals,India,Other,Non-New Zealand
2018-06-01,58,Arrivals,India,Residence,Non-New Zealand
2018-06-01,370,Arrivals,India,Student,Non-New Zealand
2018-06-01,1003,Arrivals,India,TOTAL,Non-New Zealand
2018-06-01,442,Arrivals,India,Visitor,Non-New Zealand
2018-06-01,128,Arrivals,India,Work,Non-New Zealand
2018-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-07-01,1,Arrivals,India,Other,Non-New Zealand
2018-07-01,67,Arrivals,India,Residence,Non-New Zealand
2018-07-01,1214,Arrivals,India,Student,Non-New Zealand
2018-07-01,1784,Arrivals,India,TOTAL,Non-New Zealand
2018-07-01,364,Arrivals,India,Visitor,Non-New Zealand
2018-07-01,138,Arrivals,India,Work,Non-New Zealand
2018-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-08-01,0,Arrivals,India,Other,Non-New Zealand
2018-08-01,52,Arrivals,India,Residence,Non-New Zealand
2018-08-01,420,Arrivals,India,Student,Non-New Zealand
2018-08-01,1064,Arrivals,India,TOTAL,Non-New Zealand
2018-08-01,448,Arrivals,India,Visitor,Non-New Zealand
2018-08-01,144,Arrivals,India,Work,Non-New Zealand
2018-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-09-01,0,Arrivals,India,Other,Non-New Zealand
2018-09-01,36,Arrivals,India,Residence,Non-New Zealand
2018-09-01,390,Arrivals,India,Student,Non-New Zealand
2018-09-01,845,Arrivals,India,TOTAL,Non-New Zealand
2018-09-01,281,Arrivals,India,Visitor,Non-New Zealand
2018-09-01,138,Arrivals,India,Work,Non-New Zealand
2018-10-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-10-01,1,Arrivals,India,Other,Non-New Zealand
2018-10-01,47,Arrivals,India,Residence,Non-New Zealand
2018-10-01,356,Arrivals,India,Student,Non-New Zealand
2018-10-01,757,Arrivals,India,TOTAL,Non-New Zealand
2018-10-01,267,Arrivals,India,Visitor,Non-New Zealand
2018-10-01,86,Arrivals,India,Work,Non-New Zealand
2018-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-11-01,2,Arrivals,India,Other,Non-New Zealand
2018-11-01,77,Arrivals,India,Residence,Non-New Zealand
2018-11-01,282,Arrivals,India,Student,Non-New Zealand
2018-11-01,683,Arrivals,India,TOTAL,Non-New Zealand
2018-11-01,225,Arrivals,India,Visitor,Non-New Zealand
2018-11-01,97,Arrivals,India,Work,Non-New Zealand
2018-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2018-12-01,0,Arrivals,India,Other,Non-New Zealand
2018-12-01,47,Arrivals,India,Residence,Non-New Zealand
2018-12-01,158,Arrivals,India,Student,Non-New Zealand
2018-12-01,459,Arrivals,India,TOTAL,Non-New Zealand
2018-12-01,173,Arrivals,India,Visitor,Non-New Zealand
2018-12-01,81,Arrivals,India,Work,Non-New Zealand
2019-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-01-01,0,Arrivals,India,Other,Non-New Zealand
2019-01-01,47,Arrivals,India,Residence,Non-New Zealand
2019-01-01,385,Arrivals,India,Student,Non-New Zealand
2019-01-01,682,Arrivals,India,TOTAL,Non-New Zealand
2019-01-01,143,Arrivals,India,Visitor,Non-New Zealand
2019-01-01,107,Arrivals,India,Work,Non-New Zealand
2019-02-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-02-01,2,Arrivals,India,Other,Non-New Zealand
2019-02-01,42,Arrivals,India,Residence,Non-New Zealand
2019-02-01,1310,Arrivals,India,Student,Non-New Zealand
2019-02-01,1594,Arrivals,India,TOTAL,Non-New Zealand
2019-02-01,140,Arrivals,India,Visitor,Non-New Zealand
2019-02-01,99,Arrivals,India,Work,Non-New Zealand
2019-03-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-03-01,3,Arrivals,India,Other,Non-New Zealand
2019-03-01,66,Arrivals,India,Residence,Non-New Zealand
2019-03-01,340,Arrivals,India,Student,Non-New Zealand
2019-03-01,666,Arrivals,India,TOTAL,Non-New Zealand
2019-03-01,164,Arrivals,India,Visitor,Non-New Zealand
2019-03-01,93,Arrivals,India,Work,Non-New Zealand
2019-04-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-04-01,0,Arrivals,India,Other,Non-New Zealand
2019-04-01,54,Arrivals,India,Residence,Non-New Zealand
2019-04-01,166,Arrivals,India,Student,Non-New Zealand
2019-04-01,412,Arrivals,India,TOTAL,Non-New Zealand
2019-04-01,116,Arrivals,India,Visitor,Non-New Zealand
2019-04-01,75,Arrivals,India,Work,Non-New Zealand
2019-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-05-01,0,Arrivals,India,Other,Non-New Zealand
2019-05-01,71,Arrivals,India,Residence,Non-New Zealand
2019-05-01,233,Arrivals,India,Student,Non-New Zealand
2019-05-01,578,Arrivals,India,TOTAL,Non-New Zealand
2019-05-01,200,Arrivals,India,Visitor,Non-New Zealand
2019-05-01,74,Arrivals,India,Work,Non-New Zealand
2019-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-06-01,2,Arrivals,India,Other,Non-New Zealand
2019-06-01,58,Arrivals,India,Residence,Non-New Zealand
2019-06-01,354,Arrivals,India,Student,Non-New Zealand
2019-06-01,706,Arrivals,India,TOTAL,Non-New Zealand
2019-06-01,192,Arrivals,India,Visitor,Non-New Zealand
2019-06-01,100,Arrivals,India,Work,Non-New Zealand
2019-07-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-07-01,4,Arrivals,India,Other,Non-New Zealand
2019-07-01,50,Arrivals,India,Residence,Non-New Zealand
2019-07-01,1512,Arrivals,India,Student,Non-New Zealand
2019-07-01,1928,Arrivals,India,TOTAL,Non-New Zealand
2019-07-01,247,Arrivals,India,Visitor,Non-New Zealand
2019-07-01,114,Arrivals,India,Work,Non-New Zealand
2019-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-08-01,0,Arrivals,India,Other,Non-New Zealand
2019-08-01,97,Arrivals,India,Residence,Non-New Zealand
2019-08-01,528,Arrivals,India,Student,Non-New Zealand
2019-08-01,1158,Arrivals,India,TOTAL,Non-New Zealand
2019-08-01,367,Arrivals,India,Visitor,Non-New Zealand
2019-08-01,166,Arrivals,India,Work,Non-New Zealand
2019-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-09-01,3,Arrivals,India,Other,Non-New Zealand
2019-09-01,66,Arrivals,India,Residence,Non-New Zealand
2019-09-01,432,Arrivals,India,Student,Non-New Zealand
2019-09-01,960,Arrivals,India,TOTAL,Non-New Zealand
2019-09-01,324,Arrivals,India,Visitor,Non-New Zealand
2019-09-01,135,Arrivals,India,Work,Non-New Zealand
2019-10-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-10-01,20,Arrivals,India,Other,Non-New Zealand
2019-10-01,80,Arrivals,India,Residence,Non-New Zealand
2019-10-01,724,Arrivals,India,Student,Non-New Zealand
2019-10-01,1419,Arrivals,India,TOTAL,Non-New Zealand
2019-10-01,475,Arrivals,India,Visitor,Non-New Zealand
2019-10-01,119,Arrivals,India,Work,Non-New Zealand
2019-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-11-01,5,Arrivals,India,Other,Non-New Zealand
2019-11-01,109,Arrivals,India,Residence,Non-New Zealand
2019-11-01,653,Arrivals,India,Student,Non-New Zealand
2019-11-01,1564,Arrivals,India,TOTAL,Non-New Zealand
2019-11-01,657,Arrivals,India,Visitor,Non-New Zealand
2019-11-01,140,Arrivals,India,Work,Non-New Zealand
2019-12-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2019-12-01,0,Arrivals,India,Other,Non-New Zealand
2019-12-01,93,Arrivals,India,Residence,Non-New Zealand
2019-12-01,184,Arrivals,India,Student,Non-New Zealand
2019-12-01,1273,Arrivals,India,TOTAL,Non-New Zealand
2019-12-01,806,Arrivals,India,Visitor,Non-New Zealand
2019-12-01,187,Arrivals,India,Work,Non-New Zealand
2020-01-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-01-01,12,Arrivals,India,Other,Non-New Zealand
2020-01-01,72,Arrivals,India,Residence,Non-New Zealand
2020-01-01,618,Arrivals,India,Student,Non-New Zealand
2020-01-01,1607,Arrivals,India,TOTAL,Non-New Zealand
2020-01-01,737,Arrivals,India,Visitor,Non-New Zealand
2020-01-01,165,Arrivals,India,Work,Non-New Zealand
2020-02-01,3,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-02-01,2,Arrivals,India,Other,Non-New Zealand
2020-02-01,97,Arrivals,India,Residence,Non-New Zealand
2020-02-01,2538,Arrivals,India,Student,Non-New Zealand
2020-02-01,3933,Arrivals,India,TOTAL,Non-New Zealand
2020-02-01,1064,Arrivals,India,Visitor,Non-New Zealand
2020-02-01,229,Arrivals,India,Work,Non-New Zealand
2020-03-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-03-01,4,Arrivals,India,Other,Non-New Zealand
2020-03-01,79,Arrivals,India,Residence,Non-New Zealand
2020-03-01,441,Arrivals,India,Student,Non-New Zealand
2020-03-01,1893,Arrivals,India,TOTAL,Non-New Zealand
2020-03-01,1177,Arrivals,India,Visitor,Non-New Zealand
2020-03-01,191,Arrivals,India,Work,Non-New Zealand
2020-04-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-04-01,1,Arrivals,India,Other,Non-New Zealand
2020-04-01,11,Arrivals,India,Residence,Non-New Zealand
2020-04-01,0,Arrivals,India,Student,Non-New Zealand
2020-04-01,18,Arrivals,India,TOTAL,Non-New Zealand
2020-04-01,5,Arrivals,India,Visitor,Non-New Zealand
2020-04-01,0,Arrivals,India,Work,Non-New Zealand
2020-05-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-05-01,0,Arrivals,India,Other,Non-New Zealand
2020-05-01,0,Arrivals,India,Residence,Non-New Zealand
2020-05-01,0,Arrivals,India,Student,Non-New Zealand
2020-05-01,1,Arrivals,India,TOTAL,Non-New Zealand
2020-05-01,1,Arrivals,India,Visitor,Non-New Zealand
2020-05-01,0,Arrivals,India,Work,Non-New Zealand
2020-06-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-06-01,0,Arrivals,India,Other,Non-New Zealand
2020-06-01,75,Arrivals,India,Residence,Non-New Zealand
2020-06-01,4,Arrivals,India,Student,Non-New Zealand
2020-06-01,170,Arrivals,India,TOTAL,Non-New Zealand
2020-06-01,76,Arrivals,India,Visitor,Non-New Zealand
2020-06-01,15,Arrivals,India,Work,Non-New Zealand
2020-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-07-01,0,Arrivals,India,Other,Non-New Zealand
2020-07-01,14,Arrivals,India,Residence,Non-New Zealand
2020-07-01,1,Arrivals,India,Student,Non-New Zealand
2020-07-01,37,Arrivals,India,TOTAL,Non-New Zealand
2020-07-01,17,Arrivals,India,Visitor,Non-New Zealand
2020-07-01,5,Arrivals,India,Work,Non-New Zealand
2020-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-08-01,2,Arrivals,India,Other,Non-New Zealand
2020-08-01,31,Arrivals,India,Residence,Non-New Zealand
2020-08-01,2,Arrivals,India,Student,Non-New Zealand
2020-08-01,133,Arrivals,India,TOTAL,Non-New Zealand
2020-08-01,87,Arrivals,India,Visitor,Non-New Zealand
2020-08-01,11,Arrivals,India,Work,Non-New Zealand
2020-09-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-09-01,0,Arrivals,India,Other,Non-New Zealand
2020-09-01,68,Arrivals,India,Residence,Non-New Zealand
2020-09-01,1,Arrivals,India,Student,Non-New Zealand
2020-09-01,162,Arrivals,India,TOTAL,Non-New Zealand
2020-09-01,88,Arrivals,India,Visitor,Non-New Zealand
2020-09-01,5,Arrivals,India,Work,Non-New Zealand
2020-10-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-10-01,2,Arrivals,India,Other,Non-New Zealand
2020-10-01,84,Arrivals,India,Residence,Non-New Zealand
2020-10-01,0,Arrivals,India,Student,Non-New Zealand
2020-10-01,140,Arrivals,India,TOTAL,Non-New Zealand
2020-10-01,50,Arrivals,India,Visitor,Non-New Zealand
2020-10-01,3,Arrivals,India,Work,Non-New Zealand
2020-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-11-01,0,Arrivals,India,Other,Non-New Zealand
2020-11-01,9,Arrivals,India,Residence,Non-New Zealand
2020-11-01,0,Arrivals,India,Student,Non-New Zealand
2020-11-01,19,Arrivals,India,TOTAL,Non-New Zealand
2020-11-01,9,Arrivals,India,Visitor,Non-New Zealand
2020-11-01,1,Arrivals,India,Work,Non-New Zealand
2020-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2020-12-01,2,Arrivals,India,Other,Non-New Zealand
2020-12-01,96,Arrivals,India,Residence,Non-New Zealand
2020-12-01,0,Arrivals,India,Student,Non-New Zealand
2020-12-01,188,Arrivals,India,TOTAL,Non-New Zealand
2020-12-01,80,Arrivals,India,Visitor,Non-New Zealand
2020-12-01,10,Arrivals,India,Work,Non-New Zealand
2021-01-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-01-01,0,Arrivals,India,Other,Non-New Zealand
2021-01-01,78,Arrivals,India,Residence,Non-New Zealand
2021-01-01,1,Arrivals,India,Student,Non-New Zealand
2021-01-01,156,Arrivals,India,TOTAL,Non-New Zealand
2021-01-01,67,Arrivals,India,Visitor,Non-New Zealand
2021-01-01,9,Arrivals,India,Work,Non-New Zealand
2021-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-02-01,0,Arrivals,India,Other,Non-New Zealand
2021-02-01,85,Arrivals,India,Residence,Non-New Zealand
2021-02-01,1,Arrivals,India,Student,Non-New Zealand
2021-02-01,208,Arrivals,India,TOTAL,Non-New Zealand
2021-02-01,90,Arrivals,India,Visitor,Non-New Zealand
2021-02-01,32,Arrivals,India,Work,Non-New Zealand
2021-03-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-03-01,0,Arrivals,India,Other,Non-New Zealand
2021-03-01,119,Arrivals,India,Residence,Non-New Zealand
2021-03-01,10,Arrivals,India,Student,Non-New Zealand
2021-03-01,371,Arrivals,India,TOTAL,Non-New Zealand
2021-03-01,165,Arrivals,India,Visitor,Non-New Zealand
2021-03-01,76,Arrivals,India,Work,Non-New Zealand
2021-04-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-04-01,1,Arrivals,India,Other,Non-New Zealand
2021-04-01,51,Arrivals,India,Residence,Non-New Zealand
2021-04-01,2,Arrivals,India,Student,Non-New Zealand
2021-04-01,159,Arrivals,India,TOTAL,Non-New Zealand
2021-04-01,70,Arrivals,India,Visitor,Non-New Zealand
2021-04-01,35,Arrivals,India,Work,Non-New Zealand
2021-05-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-05-01,0,Arrivals,India,Other,Non-New Zealand
2021-05-01,16,Arrivals,India,Residence,Non-New Zealand
2021-05-01,0,Arrivals,India,Student,Non-New Zealand
2021-05-01,71,Arrivals,India,TOTAL,Non-New Zealand
2021-05-01,50,Arrivals,India,Visitor,Non-New Zealand
2021-05-01,4,Arrivals,India,Work,Non-New Zealand
2021-06-01,1,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-06-01,0,Arrivals,India,Other,Non-New Zealand
2021-06-01,16,Arrivals,India,Residence,Non-New Zealand
2021-06-01,3,Arrivals,India,Student,Non-New Zealand
2021-06-01,117,Arrivals,India,TOTAL,Non-New Zealand
2021-06-01,85,Arrivals,India,Visitor,Non-New Zealand
2021-06-01,12,Arrivals,India,Work,Non-New Zealand
2021-07-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-07-01,5,Arrivals,India,Other,Non-New Zealand
2021-07-01,13,Arrivals,India,Residence,Non-New Zealand
2021-07-01,10,Arrivals,India,Student,Non-New Zealand
2021-07-01,159,Arrivals,India,TOTAL,Non-New Zealand
2021-07-01,112,Arrivals,India,Visitor,Non-New Zealand
2021-07-01,19,Arrivals,India,Work,Non-New Zealand
2021-08-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-08-01,0,Arrivals,India,Other,Non-New Zealand
2021-08-01,38,Arrivals,India,Residence,Non-New Zealand
2021-08-01,24,Arrivals,India,Student,Non-New Zealand
2021-08-01,315,Arrivals,India,TOTAL,Non-New Zealand
2021-08-01,202,Arrivals,India,Visitor,Non-New Zealand
2021-08-01,51,Arrivals,India,Work,Non-New Zealand
2021-09-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-09-01,0,Arrivals,India,Other,Non-New Zealand
2021-09-01,37,Arrivals,India,Residence,Non-New Zealand
2021-09-01,40,Arrivals,India,Student,Non-New Zealand
2021-09-01,407,Arrivals,India,TOTAL,Non-New Zealand
2021-09-01,236,Arrivals,India,Visitor,Non-New Zealand
2021-09-01,92,Arrivals,India,Work,Non-New Zealand
2021-10-01,2,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-10-01,0,Arrivals,India,Other,Non-New Zealand
2021-10-01,53,Arrivals,India,Residence,Non-New Zealand
2021-10-01,29,Arrivals,India,Student,Non-New Zealand
2021-10-01,325,Arrivals,India,TOTAL,Non-New Zealand
2021-10-01,186,Arrivals,India,Visitor,Non-New Zealand
2021-10-01,55,Arrivals,India,Work,Non-New Zealand
2021-11-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-11-01,1,Arrivals,India,Other,Non-New Zealand
2021-11-01,44,Arrivals,India,Residence,Non-New Zealand
2021-11-01,28,Arrivals,India,Student,Non-New Zealand
2021-11-01,280,Arrivals,India,TOTAL,Non-New Zealand
2021-11-01,162,Arrivals,India,Visitor,Non-New Zealand
2021-11-01,45,Arrivals,India,Work,Non-New Zealand
2021-12-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2021-12-01,0,Arrivals,India,Other,Non-New Zealand
2021-12-01,58,Arrivals,India,Residence,Non-New Zealand
2021-12-01,41,Arrivals,India,Student,Non-New Zealand
2021-12-01,405,Arrivals,India,TOTAL,Non-New Zealand
2021-12-01,219,Arrivals,India,Visitor,Non-New Zealand
2021-12-01,87,Arrivals,India,Work,Non-New Zealand
2022-01-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-01-01,0,Arrivals,India,Other,Non-New Zealand
2022-01-01,47,Arrivals,India,Residence,Non-New Zealand
2022-01-01,27,Arrivals,India,Student,Non-New Zealand
2022-01-01,238,Arrivals,India,TOTAL,Non-New Zealand
2022-01-01,125,Arrivals,India,Visitor,Non-New Zealand
2022-01-01,39,Arrivals,India,Work,Non-New Zealand
2022-02-01,0,Arrivals,India,New Zealand and Australian citizens,Non-New Zealand
2022-02-01,0,Arrivals,India,Other,Non-New Zealand
2022-02-01,31,Arrivals,India,Residence,Non-New Zealand
2022-02-01,28,Arrivals,India,Student,Non-New Zealand
2022-02-01,234,Arrivals,India,TOTAL,Non-New Zealand
2022-02-01,141,Arrivals,India,Visitor,Non-New Zealand
2022-02-01,34,Arrivals,India,Work,Non-New Zealand
