Month,Count,Direction,Region
2022-09-01,0.0,Net,Area Outside Region
2022-10-01,0.0,Net,Area Outside Region
2022-11-01,3.0,Net,Area Outside Region
2022-12-01,0.0,Net,Area Outside Region
2023-01-01,0.0,Net,Area Outside Region
2023-02-01,0.0,Net,Area Outside Region
2023-03-01,0.0,Net,Area Outside Region
2023-04-01,0.0,Net,Area Outside Region
2023-05-01,0.0,Net,Area Outside Region
2023-06-01,0.0,Net,Area Outside Region
2023-07-01,0.0,Net,Area Outside Region
2023-08-01,0.0,Net,Area Outside Region
2023-09-01,0.0,Net,Area Outside Region
2023-10-01,-3.0,Net,Area Outside Region
2023-11-01,0.0,Net,Area Outside Region
2023-12-01,0.0,Net,Area Outside Region
2024-01-01,0.0,Net,Area Outside Region
2024-02-01,-3.0,Net,Area Outside Region
2024-03-01,0.0,Net,Area Outside Region
2024-04-01,0.0,Net,Area Outside Region
2024-05-01,0.0,Net,Area Outside Region
2024-06-01,0.0,Net,Area Outside Region
2024-07-01,0.0,Net,Area Outside Region
2024-08-01,0.0,Net,Area Outside Region
2024-09-01,0.0,Net,Area Outside Region
2024-10-01,0.0,Net,Area Outside Region
2024-11-01,3.0,Net,Area Outside Region
2013-01-01,0.0,Net,Far North District
2013-02-01,-36.0,Net,Far North District
2013-03-01,-21.0,Net,Far North District
2013-04-01,-36.0,Net,Far North District
2013-05-01,-24.0,Net,Far North District
2013-06-01,-33.0,Net,Far North District
2013-07-01,-48.0,Net,Far North District
2013-08-01,-15.0,Net,Far North District
2013-09-01,15.0,Net,Far North District
2013-10-01,45.0,Net,Far North District
2013-11-01,33.0,Net,Far North District
2013-12-01,63.0,Net,Far North District
2014-01-01,27.0,Net,Far North District
2014-02-01,6.0,Net,Far North District
2014-03-01,3.0,Net,Far North District
2014-04-01,18.0,Net,Far North District
2014-05-01,6.0,Net,Far North District
2014-06-01,-6.0,Net,Far North District
2014-07-01,30.0,Net,Far North District
2014-08-01,18.0,Net,Far North District
2014-09-01,15.0,Net,Far North District
2014-10-01,90.0,Net,Far North District
2014-11-01,63.0,Net,Far North District
2014-12-01,87.0,Net,Far North District
2015-01-01,42.0,Net,Far North District
2015-02-01,3.0,Net,Far North District
2015-03-01,39.0,Net,Far North District
2015-04-01,12.0,Net,Far North District
2015-05-01,-9.0,Net,Far North District
2015-06-01,6.0,Net,Far North District
2015-07-01,3.0,Net,Far North District
2015-08-01,42.0,Net,Far North District
2015-09-01,57.0,Net,Far North District
2015-10-01,57.0,Net,Far North District
2015-11-01,57.0,Net,Far North District
2015-12-01,90.0,Net,Far North District
2016-01-01,21.0,Net,Far North District
2016-02-01,30.0,Net,Far North District
2016-03-01,63.0,Net,Far North District
2016-04-01,-27.0,Net,Far North District
2016-05-01,0.0,Net,Far North District
2016-06-01,33.0,Net,Far North District
2016-07-01,45.0,Net,Far North District
2016-08-01,48.0,Net,Far North District
2016-09-01,72.0,Net,Far North District
2016-10-01,81.0,Net,Far North District
2016-11-01,87.0,Net,Far North District
2016-12-01,93.0,Net,Far North District
2017-01-01,24.0,Net,Far North District
2017-02-01,9.0,Net,Far North District
2017-03-01,18.0,Net,Far North District
2017-04-01,12.0,Net,Far North District
2017-05-01,-3.0,Net,Far North District
2017-06-01,21.0,Net,Far North District
2017-07-01,15.0,Net,Far North District
2017-08-01,39.0,Net,Far North District
2017-09-01,48.0,Net,Far North District
2017-10-01,69.0,Net,Far North District
2017-11-01,84.0,Net,Far North District
2017-12-01,108.0,Net,Far North District
2018-01-01,15.0,Net,Far North District
2018-02-01,6.0,Net,Far North District
2018-03-01,15.0,Net,Far North District
2018-04-01,6.0,Net,Far North District
2018-05-01,-21.0,Net,Far North District
2018-06-01,-24.0,Net,Far North District
2018-07-01,9.0,Net,Far North District
2018-08-01,0.0,Net,Far North District
2018-09-01,30.0,Net,Far North District
2018-10-01,42.0,Net,Far North District
2018-11-01,54.0,Net,Far North District
2018-12-01,63.0,Net,Far North District
2019-01-01,-9.0,Net,Far North District
2019-02-01,-12.0,Net,Far North District
2019-03-01,3.0,Net,Far North District
2019-04-01,-24.0,Net,Far North District
2019-05-01,-24.0,Net,Far North District
2019-06-01,-21.0,Net,Far North District
2019-07-01,3.0,Net,Far North District
2019-08-01,-9.0,Net,Far North District
2019-09-01,21.0,Net,Far North District
2019-10-01,63.0,Net,Far North District
2019-11-01,21.0,Net,Far North District
2019-12-01,78.0,Net,Far North District
2020-01-01,-9.0,Net,Far North District
2020-02-01,18.0,Net,Far North District
2020-03-01,30.0,Net,Far North District
2020-04-01,0.0,Net,Far North District
2020-05-01,3.0,Net,Far North District
2020-06-01,27.0,Net,Far North District
2020-07-01,9.0,Net,Far North District
2020-08-01,21.0,Net,Far North District
2020-09-01,6.0,Net,Far North District
2020-10-01,0.0,Net,Far North District
2020-11-01,6.0,Net,Far North District
2020-12-01,-21.0,Net,Far North District
2021-01-01,-24.0,Net,Far North District
2021-02-01,0.0,Net,Far North District
2021-03-01,-21.0,Net,Far North District
2021-04-01,-6.0,Net,Far North District
2021-05-01,-12.0,Net,Far North District
2021-06-01,-27.0,Net,Far North District
2021-07-01,-27.0,Net,Far North District
2021-08-01,-18.0,Net,Far North District
2021-09-01,-21.0,Net,Far North District
2021-10-01,-15.0,Net,Far North District
2021-11-01,-21.0,Net,Far North District
2021-12-01,-18.0,Net,Far North District
2022-01-01,-30.0,Net,Far North District
2022-02-01,-30.0,Net,Far North District
2022-03-01,-9.0,Net,Far North District
2022-04-01,-36.0,Net,Far North District
2022-05-01,-48.0,Net,Far North District
2022-06-01,-36.0,Net,Far North District
2022-07-01,-33.0,Net,Far North District
2022-08-01,-9.0,Net,Far North District
2022-09-01,-30.0,Net,Far North District
2022-10-01,-24.0,Net,Far North District
2022-11-01,24.0,Net,Far North District
2022-12-01,0.0,Net,Far North District
2023-01-01,0.0,Net,Far North District
2023-02-01,-36.0,Net,Far North District
2023-03-01,-18.0,Net,Far North District
2023-04-01,-54.0,Net,Far North District
2023-05-01,-66.0,Net,Far North District
2023-06-01,-39.0,Net,Far North District
2023-07-01,-15.0,Net,Far North District
2023-08-01,-9.0,Net,Far North District
2023-09-01,0.0,Net,Far North District
2023-10-01,3.0,Net,Far North District
2023-11-01,-21.0,Net,Far North District
2023-12-01,-48.0,Net,Far North District
2024-01-01,-48.0,Net,Far North District
2024-02-01,-12.0,Net,Far North District
2024-03-01,-45.0,Net,Far North District
2024-04-01,-63.0,Net,Far North District
2024-05-01,-72.0,Net,Far North District
2024-06-01,-48.0,Net,Far North District
2024-07-01,-48.0,Net,Far North District
2024-08-01,-39.0,Net,Far North District
2024-09-01,-21.0,Net,Far North District
2024-10-01,-9.0,Net,Far North District
2024-11-01,-39.0,Net,Far North District
2013-01-01,-12.0,Net,Whangarei District
2013-02-01,-27.0,Net,Whangarei District
2013-03-01,-24.0,Net,Whangarei District
2013-04-01,-3.0,Net,Whangarei District
2013-05-01,-30.0,Net,Whangarei District
2013-06-01,-30.0,Net,Whangarei District
2013-07-01,12.0,Net,Whangarei District
2013-08-01,18.0,Net,Whangarei District
2013-09-01,24.0,Net,Whangarei District
2013-10-01,48.0,Net,Whangarei District
2013-11-01,42.0,Net,Whangarei District
2013-12-01,42.0,Net,Whangarei District
2014-01-01,-12.0,Net,Whangarei District
2014-02-01,42.0,Net,Whangarei District
2014-03-01,0.0,Net,Whangarei District
2014-04-01,0.0,Net,Whangarei District
2014-05-01,-9.0,Net,Whangarei District
2014-06-01,30.0,Net,Whangarei District
2014-07-01,48.0,Net,Whangarei District
2014-08-01,66.0,Net,Whangarei District
2014-09-01,54.0,Net,Whangarei District
2014-10-01,63.0,Net,Whangarei District
2014-11-01,99.0,Net,Whangarei District
2014-12-01,108.0,Net,Whangarei District
2015-01-01,87.0,Net,Whangarei District
2015-02-01,27.0,Net,Whangarei District
2015-03-01,45.0,Net,Whangarei District
2015-04-01,39.0,Net,Whangarei District
2015-05-01,54.0,Net,Whangarei District
2015-06-01,48.0,Net,Whangarei District
2015-07-01,69.0,Net,Whangarei District
2015-08-01,90.0,Net,Whangarei District
2015-09-01,84.0,Net,Whangarei District
2015-10-01,99.0,Net,Whangarei District
2015-11-01,78.0,Net,Whangarei District
2015-12-01,123.0,Net,Whangarei District
2016-01-01,87.0,Net,Whangarei District
2016-02-01,93.0,Net,Whangarei District
2016-03-01,21.0,Net,Whangarei District
2016-04-01,6.0,Net,Whangarei District
2016-05-01,36.0,Net,Whangarei District
2016-06-01,48.0,Net,Whangarei District
2016-07-01,72.0,Net,Whangarei District
2016-08-01,72.0,Net,Whangarei District
2016-09-01,48.0,Net,Whangarei District
2016-10-01,66.0,Net,Whangarei District
2016-11-01,99.0,Net,Whangarei District
2016-12-01,111.0,Net,Whangarei District
2017-01-01,36.0,Net,Whangarei District
2017-02-01,63.0,Net,Whangarei District
2017-03-01,30.0,Net,Whangarei District
2017-04-01,3.0,Net,Whangarei District
2017-05-01,6.0,Net,Whangarei District
2017-06-01,9.0,Net,Whangarei District
2017-07-01,33.0,Net,Whangarei District
2017-08-01,24.0,Net,Whangarei District
2017-09-01,54.0,Net,Whangarei District
2017-10-01,54.0,Net,Whangarei District
2017-11-01,45.0,Net,Whangarei District
2017-12-01,78.0,Net,Whangarei District
2018-01-01,15.0,Net,Whangarei District
2018-02-01,36.0,Net,Whangarei District
2018-03-01,9.0,Net,Whangarei District
2018-04-01,-12.0,Net,Whangarei District
2018-05-01,12.0,Net,Whangarei District
2018-06-01,3.0,Net,Whangarei District
2018-07-01,18.0,Net,Whangarei District
2018-08-01,33.0,Net,Whangarei District
2018-09-01,36.0,Net,Whangarei District
2018-10-01,18.0,Net,Whangarei District
2018-11-01,18.0,Net,Whangarei District
2018-12-01,60.0,Net,Whangarei District
2019-01-01,-9.0,Net,Whangarei District
2019-02-01,-42.0,Net,Whangarei District
2019-03-01,-36.0,Net,Whangarei District
2019-04-01,-33.0,Net,Whangarei District
2019-05-01,-48.0,Net,Whangarei District
2019-06-01,-18.0,Net,Whangarei District
2019-07-01,-6.0,Net,Whangarei District
2019-08-01,18.0,Net,Whangarei District
2019-09-01,0.0,Net,Whangarei District
2019-10-01,3.0,Net,Whangarei District
2019-11-01,30.0,Net,Whangarei District
2019-12-01,27.0,Net,Whangarei District
2020-01-01,0.0,Net,Whangarei District
2020-02-01,12.0,Net,Whangarei District
2020-03-01,60.0,Net,Whangarei District
2020-04-01,9.0,Net,Whangarei District
2020-05-01,3.0,Net,Whangarei District
2020-06-01,-6.0,Net,Whangarei District
2020-07-01,15.0,Net,Whangarei District
2020-08-01,30.0,Net,Whangarei District
2020-09-01,6.0,Net,Whangarei District
2020-10-01,36.0,Net,Whangarei District
2020-11-01,21.0,Net,Whangarei District
2020-12-01,-15.0,Net,Whangarei District
2021-01-01,12.0,Net,Whangarei District
2021-02-01,9.0,Net,Whangarei District
2021-03-01,-21.0,Net,Whangarei District
2021-04-01,3.0,Net,Whangarei District
2021-05-01,-21.0,Net,Whangarei District
2021-06-01,-48.0,Net,Whangarei District
2021-07-01,-27.0,Net,Whangarei District
2021-08-01,-24.0,Net,Whangarei District
2021-09-01,-18.0,Net,Whangarei District
2021-10-01,-9.0,Net,Whangarei District
2021-11-01,-12.0,Net,Whangarei District
2021-12-01,-48.0,Net,Whangarei District
2022-01-01,-51.0,Net,Whangarei District
2022-02-01,-57.0,Net,Whangarei District
2022-03-01,-21.0,Net,Whangarei District
2022-04-01,-42.0,Net,Whangarei District
2022-05-01,-54.0,Net,Whangarei District
2022-06-01,-72.0,Net,Whangarei District
2022-07-01,-72.0,Net,Whangarei District
2022-08-01,-45.0,Net,Whangarei District
2022-09-01,-42.0,Net,Whangarei District
2022-10-01,-15.0,Net,Whangarei District
2022-11-01,-9.0,Net,Whangarei District
2022-12-01,-3.0,Net,Whangarei District
2023-01-01,-33.0,Net,Whangarei District
2023-02-01,-39.0,Net,Whangarei District
2023-03-01,-33.0,Net,Whangarei District
2023-04-01,-90.0,Net,Whangarei District
2023-05-01,-42.0,Net,Whangarei District
2023-06-01,-36.0,Net,Whangarei District
2023-07-01,-60.0,Net,Whangarei District
2023-08-01,-30.0,Net,Whangarei District
2023-09-01,-24.0,Net,Whangarei District
2023-10-01,-21.0,Net,Whangarei District
2023-11-01,-24.0,Net,Whangarei District
2023-12-01,-45.0,Net,Whangarei District
2024-01-01,-66.0,Net,Whangarei District
2024-02-01,-9.0,Net,Whangarei District
2024-03-01,-75.0,Net,Whangarei District
2024-04-01,-96.0,Net,Whangarei District
2024-05-01,-99.0,Net,Whangarei District
2024-06-01,-66.0,Net,Whangarei District
2024-07-01,-60.0,Net,Whangarei District
2024-08-01,-66.0,Net,Whangarei District
2024-09-01,-42.0,Net,Whangarei District
2024-10-01,-60.0,Net,Whangarei District
2024-11-01,-33.0,Net,Whangarei District
2013-01-01,-6.0,Net,Kaipara District
2013-02-01,-3.0,Net,Kaipara District
2013-03-01,-6.0,Net,Kaipara District
2013-04-01,-6.0,Net,Kaipara District
2013-05-01,-12.0,Net,Kaipara District
2013-06-01,9.0,Net,Kaipara District
2013-07-01,3.0,Net,Kaipara District
2013-08-01,15.0,Net,Kaipara District
2013-09-01,0.0,Net,Kaipara District
2013-10-01,6.0,Net,Kaipara District
2013-11-01,15.0,Net,Kaipara District
2013-12-01,12.0,Net,Kaipara District
2014-01-01,0.0,Net,Kaipara District
2014-02-01,3.0,Net,Kaipara District
2014-03-01,3.0,Net,Kaipara District
2014-04-01,6.0,Net,Kaipara District
2014-05-01,6.0,Net,Kaipara District
2014-06-01,3.0,Net,Kaipara District
2014-07-01,6.0,Net,Kaipara District
2014-08-01,3.0,Net,Kaipara District
2014-09-01,12.0,Net,Kaipara District
2014-10-01,18.0,Net,Kaipara District
2014-11-01,6.0,Net,Kaipara District
2014-12-01,15.0,Net,Kaipara District
2015-01-01,3.0,Net,Kaipara District
2015-02-01,-6.0,Net,Kaipara District
2015-03-01,6.0,Net,Kaipara District
2015-04-01,-6.0,Net,Kaipara District
2015-05-01,18.0,Net,Kaipara District
2015-06-01,12.0,Net,Kaipara District
2015-07-01,3.0,Net,Kaipara District
2015-08-01,9.0,Net,Kaipara District
2015-09-01,12.0,Net,Kaipara District
2015-10-01,9.0,Net,Kaipara District
2015-11-01,24.0,Net,Kaipara District
2015-12-01,39.0,Net,Kaipara District
2016-01-01,15.0,Net,Kaipara District
2016-02-01,24.0,Net,Kaipara District
2016-03-01,24.0,Net,Kaipara District
2016-04-01,6.0,Net,Kaipara District
2016-05-01,9.0,Net,Kaipara District
2016-06-01,-6.0,Net,Kaipara District
2016-07-01,21.0,Net,Kaipara District
2016-08-01,0.0,Net,Kaipara District
2016-09-01,12.0,Net,Kaipara District
2016-10-01,9.0,Net,Kaipara District
2016-11-01,15.0,Net,Kaipara District
2016-12-01,12.0,Net,Kaipara District
2017-01-01,18.0,Net,Kaipara District
2017-02-01,6.0,Net,Kaipara District
2017-03-01,15.0,Net,Kaipara District
2017-04-01,0.0,Net,Kaipara District
2017-05-01,0.0,Net,Kaipara District
2017-06-01,6.0,Net,Kaipara District
2017-07-01,0.0,Net,Kaipara District
2017-08-01,3.0,Net,Kaipara District
2017-09-01,-3.0,Net,Kaipara District
2017-10-01,9.0,Net,Kaipara District
2017-11-01,33.0,Net,Kaipara District
2017-12-01,9.0,Net,Kaipara District
2018-01-01,0.0,Net,Kaipara District
2018-02-01,3.0,Net,Kaipara District
2018-03-01,0.0,Net,Kaipara District
2018-04-01,0.0,Net,Kaipara District
2018-05-01,-6.0,Net,Kaipara District
2018-06-01,-15.0,Net,Kaipara District
2018-07-01,0.0,Net,Kaipara District
2018-08-01,15.0,Net,Kaipara District
2018-09-01,6.0,Net,Kaipara District
2018-10-01,15.0,Net,Kaipara District
2018-11-01,9.0,Net,Kaipara District
2018-12-01,-6.0,Net,Kaipara District
2019-01-01,-9.0,Net,Kaipara District
2019-02-01,-9.0,Net,Kaipara District
2019-03-01,-15.0,Net,Kaipara District
2019-04-01,-9.0,Net,Kaipara District
2019-05-01,-15.0,Net,Kaipara District
2019-06-01,-12.0,Net,Kaipara District
2019-07-01,0.0,Net,Kaipara District
2019-08-01,-21.0,Net,Kaipara District
2019-09-01,0.0,Net,Kaipara District
2019-10-01,12.0,Net,Kaipara District
2019-11-01,12.0,Net,Kaipara District
2019-12-01,15.0,Net,Kaipara District
2020-01-01,-3.0,Net,Kaipara District
2020-02-01,0.0,Net,Kaipara District
2020-03-01,12.0,Net,Kaipara District
2020-04-01,3.0,Net,Kaipara District
2020-05-01,-3.0,Net,Kaipara District
2020-06-01,0.0,Net,Kaipara District
2020-07-01,-3.0,Net,Kaipara District
2020-08-01,3.0,Net,Kaipara District
2020-09-01,9.0,Net,Kaipara District
2020-10-01,3.0,Net,Kaipara District
2020-11-01,6.0,Net,Kaipara District
2020-12-01,0.0,Net,Kaipara District
2021-01-01,0.0,Net,Kaipara District
2021-02-01,-3.0,Net,Kaipara District
2021-03-01,-6.0,Net,Kaipara District
2021-04-01,-3.0,Net,Kaipara District
2021-05-01,0.0,Net,Kaipara District
2021-06-01,-12.0,Net,Kaipara District
2021-07-01,-18.0,Net,Kaipara District
2021-08-01,-6.0,Net,Kaipara District
2021-09-01,-3.0,Net,Kaipara District
2021-10-01,6.0,Net,Kaipara District
2021-11-01,-9.0,Net,Kaipara District
2021-12-01,-9.0,Net,Kaipara District
2022-01-01,-18.0,Net,Kaipara District
2022-02-01,-9.0,Net,Kaipara District
2022-03-01,0.0,Net,Kaipara District
2022-04-01,-15.0,Net,Kaipara District
2022-05-01,-3.0,Net,Kaipara District
2022-06-01,-18.0,Net,Kaipara District
2022-07-01,-9.0,Net,Kaipara District
2022-08-01,-6.0,Net,Kaipara District
2022-09-01,-3.0,Net,Kaipara District
2022-10-01,-6.0,Net,Kaipara District
2022-11-01,3.0,Net,Kaipara District
2022-12-01,-3.0,Net,Kaipara District
2023-01-01,-6.0,Net,Kaipara District
2023-02-01,-3.0,Net,Kaipara District
2023-03-01,-30.0,Net,Kaipara District
2023-04-01,-12.0,Net,Kaipara District
2023-05-01,-27.0,Net,Kaipara District
2023-06-01,-15.0,Net,Kaipara District
2023-07-01,-6.0,Net,Kaipara District
2023-08-01,-15.0,Net,Kaipara District
2023-09-01,9.0,Net,Kaipara District
2023-10-01,-9.0,Net,Kaipara District
2023-11-01,-12.0,Net,Kaipara District
2023-12-01,0.0,Net,Kaipara District
2024-01-01,-15.0,Net,Kaipara District
2024-02-01,-15.0,Net,Kaipara District
2024-03-01,-3.0,Net,Kaipara District
2024-04-01,-15.0,Net,Kaipara District
2024-05-01,-15.0,Net,Kaipara District
2024-06-01,-6.0,Net,Kaipara District
2024-07-01,-12.0,Net,Kaipara District
2024-08-01,-6.0,Net,Kaipara District
2024-09-01,3.0,Net,Kaipara District
2024-10-01,-3.0,Net,Kaipara District
2024-11-01,-3.0,Net,Kaipara District
2013-01-01,732.0,Net,Auckland
2013-02-01,1026.0,Net,Auckland
2013-03-01,321.0,Net,Auckland
2013-04-01,111.0,Net,Auckland
2013-05-01,-72.0,Net,Auckland
2013-06-01,111.0,Net,Auckland
2013-07-01,759.0,Net,Auckland
2013-08-01,876.0,Net,Auckland
2013-09-01,1227.0,Net,Auckland
2013-10-01,1455.0,Net,Auckland
2013-11-01,1146.0,Net,Auckland
2013-12-01,561.0,Net,Auckland
2014-01-01,2019.0,Net,Auckland
2014-02-01,2952.0,Net,Auckland
2014-03-01,1803.0,Net,Auckland
2014-04-01,1248.0,Net,Auckland
2014-05-01,1023.0,Net,Auckland
2014-06-01,1380.0,Net,Auckland
2014-07-01,2427.0,Net,Auckland
2014-08-01,2577.0,Net,Auckland
2014-09-01,2874.0,Net,Auckland
2014-10-01,2574.0,Net,Auckland
2014-11-01,2004.0,Net,Auckland
2014-12-01,840.0,Net,Auckland
2015-01-01,3468.0,Net,Auckland
2015-02-01,3411.0,Net,Auckland
2015-03-01,2607.0,Net,Auckland
2015-04-01,1527.0,Net,Auckland
2015-05-01,1422.0,Net,Auckland
2015-06-01,1458.0,Net,Auckland
2015-07-01,2994.0,Net,Auckland
2015-08-01,3012.0,Net,Auckland
2015-09-01,3354.0,Net,Auckland
2015-10-01,3153.0,Net,Auckland
2015-11-01,2574.0,Net,Auckland
2015-12-01,1323.0,Net,Auckland
2016-01-01,3786.0,Net,Auckland
2016-02-01,4083.0,Net,Auckland
2016-03-01,2676.0,Net,Auckland
2016-04-01,1749.0,Net,Auckland
2016-05-01,1845.0,Net,Auckland
2016-06-01,1809.0,Net,Auckland
2016-07-01,3174.0,Net,Auckland
2016-08-01,2580.0,Net,Auckland
2016-09-01,3120.0,Net,Auckland
2016-10-01,3144.0,Net,Auckland
2016-11-01,2379.0,Net,Auckland
2016-12-01,1050.0,Net,Auckland
2017-01-01,3540.0,Net,Auckland
2017-02-01,3801.0,Net,Auckland
2017-03-01,2514.0,Net,Auckland
2017-04-01,1332.0,Net,Auckland
2017-05-01,1404.0,Net,Auckland
2017-06-01,1611.0,Net,Auckland
2017-07-01,2565.0,Net,Auckland
2017-08-01,2163.0,Net,Auckland
2017-09-01,2334.0,Net,Auckland
2017-10-01,2214.0,Net,Auckland
2017-11-01,1638.0,Net,Auckland
2017-12-01,327.0,Net,Auckland
2018-01-01,3156.0,Net,Auckland
2018-02-01,2706.0,Net,Auckland
2018-03-01,1770.0,Net,Auckland
2018-04-01,774.0,Net,Auckland
2018-05-01,960.0,Net,Auckland
2018-06-01,855.0,Net,Auckland
2018-07-01,1764.0,Net,Auckland
2018-08-01,1638.0,Net,Auckland
2018-09-01,1650.0,Net,Auckland
2018-10-01,1557.0,Net,Auckland
2018-11-01,402.0,Net,Auckland
2018-12-01,-462.0,Net,Auckland
2019-01-01,345.0,Net,Auckland
2019-02-01,-912.0,Net,Auckland
2019-03-01,-1494.0,Net,Auckland
2019-04-01,-1497.0,Net,Auckland
2019-05-01,-1716.0,Net,Auckland
2019-06-01,-1743.0,Net,Auckland
2019-07-01,-1458.0,Net,Auckland
2019-08-01,-882.0,Net,Auckland
2019-09-01,-369.0,Net,Auckland
2019-10-01,-603.0,Net,Auckland
2019-11-01,-1947.0,Net,Auckland
2019-12-01,-1785.0,Net,Auckland
2020-01-01,-858.0,Net,Auckland
2020-02-01,69.0,Net,Auckland
2020-03-01,339.0,Net,Auckland
2020-04-01,-57.0,Net,Auckland
2020-05-01,18.0,Net,Auckland
2020-06-01,-54.0,Net,Auckland
2020-07-01,-297.0,Net,Auckland
2020-08-01,-75.0,Net,Auckland
2020-09-01,-369.0,Net,Auckland
2020-10-01,-576.0,Net,Auckland
2020-11-01,-975.0,Net,Auckland
2020-12-01,-1686.0,Net,Auckland
