Month,Count,Direction,Age Group,Sex
2019-03-01,115.0,Departures,50-54 Years,Female
2019-04-01,152.0,Departures,50-54 Years,Female
2019-05-01,144.0,Departures,50-54 Years,Female
2019-06-01,149.0,Departures,50-54 Years,Female
2019-07-01,144.0,Departures,50-54 Years,Female
2019-08-01,118.0,Departures,50-54 Years,Female
2019-09-01,141.0,Departures,50-54 Years,Female
2019-10-01,138.0,Departures,50-54 Years,Female
2019-11-01,148.0,Departures,50-54 Years,Female
2019-12-01,175.0,Departures,50-54 Years,Female
2020-01-01,136.0,Departures,50-54 Years,Female
2020-02-01,91.0,Departures,50-54 Years,Female
2020-03-01,87.0,Departures,50-54 Years,Female
2020-04-01,14.0,Departures,50-54 Years,Female
2020-05-01,9.0,Departures,50-54 Years,Female
2020-06-01,35.0,Departures,50-54 Years,Female
2020-07-01,63.0,Departures,50-54 Years,Female
2020-08-01,75.0,Departures,50-54 Years,Female
2020-09-01,74.0,Departures,50-54 Years,Female
2020-10-01,91.0,Departures,50-54 Years,Female
2020-11-01,121.0,Departures,50-54 Years,Female
2020-12-01,168.0,Departures,50-54 Years,Female
2021-01-01,144.0,Departures,50-54 Years,Female
2021-02-01,168.0,Departures,50-54 Years,Female
2021-03-01,139.0,Departures,50-54 Years,Female
2021-04-01,165.0,Departures,50-54 Years,Female
2021-05-01,144.0,Departures,50-54 Years,Female
2021-06-01,97.0,Departures,50-54 Years,Female
2021-07-01,119.0,Departures,50-54 Years,Female
2021-08-01,65.0,Departures,50-54 Years,Female
2021-09-01,63.0,Departures,50-54 Years,Female
2021-10-01,80.0,Departures,50-54 Years,Female
2021-11-01,136.0,Departures,50-54 Years,Female
2021-12-01,231.0,Departures,50-54 Years,Female
2022-01-01,132.0,Departures,50-54 Years,Female
2022-02-01,141.0,Departures,50-54 Years,Female
2022-03-01,154.0,Departures,50-54 Years,Female
2022-04-01,190.0,Departures,50-54 Years,Female
2022-05-01,149.0,Departures,50-54 Years,Female
2022-06-01,129.0,Departures,50-54 Years,Female
2022-07-01,177.0,Departures,50-54 Years,Female
2022-08-01,153.0,Departures,50-54 Years,Female
2022-09-01,156.0,Departures,50-54 Years,Female
2022-10-01,174.0,Departures,50-54 Years,Female
2022-11-01,192.0,Departures,50-54 Years,Female
2022-12-01,198.0,Departures,50-54 Years,Female
2023-01-01,157.0,Departures,50-54 Years,Female
2023-02-01,162.0,Departures,50-54 Years,Female
2023-03-01,151.0,Departures,50-54 Years,Female
2023-04-01,177.0,Departures,50-54 Years,Female
2023-05-01,150.0,Departures,50-54 Years,Female
2023-06-01,176.0,Departures,50-54 Years,Female
2023-07-01,156.0,Departures,50-54 Years,Female
2023-08-01,157.0,Departures,50-54 Years,Female
2023-09-01,172.0,Departures,50-54 Years,Female
2023-10-01,154.0,Departures,50-54 Years,Female
2023-11-01,185.0,Departures,50-54 Years,Female
2023-12-01,222.0,Departures,50-54 Years,Female
2024-01-01,210.0,Departures,50-54 Years,Female
2024-02-01,186.0,Departures,50-54 Years,Female
2024-03-01,215.0,Departures,50-54 Years,Female
2024-04-01,172.0,Departures,50-54 Years,Female
2024-05-01,176.0,Departures,50-54 Years,Female
2024-06-01,152.0,Departures,50-54 Years,Female
2024-07-01,204.0,Departures,50-54 Years,Female
2024-08-01,152.0,Departures,50-54 Years,Female
2024-09-01,171.0,Departures,50-54 Years,Female
2024-10-01,167.0,Departures,50-54 Years,Female
2024-11-01,166.0,Departures,50-54 Years,Female
2024-12-01,237.0,Departures,50-54 Years,Female
2025-01-01,197.0,Departures,50-54 Years,Female
2025-02-01,155.0,Departures,50-54 Years,Female
2025-03-01,196.0,Departures,50-54 Years,Female
2025-04-01,176.0,Departures,50-54 Years,Female
2025-05-01,187.0,Departures,50-54 Years,Female
2025-06-01,175.0,Departures,50-54 Years,Female
2025-07-01,176.0,Departures,50-54 Years,Female
2025-08-01,160.0,Departures,50-54 Years,Female
2025-09-01,171.0,Departures,50-54 Years,Female
2025-10-01,133.0,Departures,50-54 Years,Female
2025-11-01,153.0,Departures,50-54 Years,Female
2025-12-01,173.0,Departures,50-54 Years,Female
2026-01-01,162.0,Departures,50-54 Years,Female
2001-01-01,199.0,Departures,50-54 Years,Male
2001-02-01,164.0,Departures,50-54 Years,Male
2001-03-01,181.0,Departures,50-54 Years,Male
2001-04-01,159.0,Departures,50-54 Years,Male
2001-05-01,183.0,Departures,50-54 Years,Male
2001-06-01,139.0,Departures,50-54 Years,Male
2001-07-01,125.0,Departures,50-54 Years,Male
2001-08-01,118.0,Departures,50-54 Years,Male
2001-09-01,100.0,Departures,50-54 Years,Male
2001-10-01,120.0,Departures,50-54 Years,Male
2001-11-01,114.0,Departures,50-54 Years,Male
2001-12-01,135.0,Departures,50-54 Years,Male
2002-01-01,116.0,Departures,50-54 Years,Male
2002-02-01,127.0,Departures,50-54 Years,Male
2002-03-01,127.0,Departures,50-54 Years,Male
2002-04-01,118.0,Departures,50-54 Years,Male
2002-05-01,130.0,Departures,50-54 Years,Male
2002-06-01,125.0,Departures,50-54 Years,Male
2002-07-01,112.0,Departures,50-54 Years,Male
2002-08-01,124.0,Departures,50-54 Years,Male
2002-09-01,115.0,Departures,50-54 Years,Male
2002-10-01,97.0,Departures,50-54 Years,Male
2002-11-01,117.0,Departures,50-54 Years,Male
2002-12-01,135.0,Departures,50-54 Years,Male
2003-01-01,137.0,Departures,50-54 Years,Male
2003-02-01,113.0,Departures,50-54 Years,Male
2003-03-01,155.0,Departures,50-54 Years,Male
2003-04-01,103.0,Departures,50-54 Years,Male
2003-05-01,139.0,Departures,50-54 Years,Male
2003-06-01,126.0,Departures,50-54 Years,Male
2003-07-01,121.0,Departures,50-54 Years,Male
2003-08-01,107.0,Departures,50-54 Years,Male
2003-09-01,120.0,Departures,50-54 Years,Male
2003-10-01,124.0,Departures,50-54 Years,Male
2003-11-01,112.0,Departures,50-54 Years,Male
2003-12-01,147.0,Departures,50-54 Years,Male
2004-01-01,135.0,Departures,50-54 Years,Male
2004-02-01,146.0,Departures,50-54 Years,Male
2004-03-01,148.0,Departures,50-54 Years,Male
2004-04-01,131.0,Departures,50-54 Years,Male
2004-05-01,168.0,Departures,50-54 Years,Male
2004-06-01,137.0,Departures,50-54 Years,Male
2004-07-01,135.0,Departures,50-54 Years,Male
2004-08-01,124.0,Departures,50-54 Years,Male
2004-09-01,142.0,Departures,50-54 Years,Male
2004-10-01,130.0,Departures,50-54 Years,Male
2004-11-01,141.0,Departures,50-54 Years,Male
2004-12-01,165.0,Departures,50-54 Years,Male
2005-01-01,147.0,Departures,50-54 Years,Male
2005-02-01,147.0,Departures,50-54 Years,Male
2005-03-01,194.0,Departures,50-54 Years,Male
2005-04-01,184.0,Departures,50-54 Years,Male
2005-05-01,151.0,Departures,50-54 Years,Male
2005-06-01,164.0,Departures,50-54 Years,Male
2005-07-01,165.0,Departures,50-54 Years,Male
2005-08-01,130.0,Departures,50-54 Years,Male
2005-09-01,111.0,Departures,50-54 Years,Male
2005-10-01,138.0,Departures,50-54 Years,Male
2005-11-01,127.0,Departures,50-54 Years,Male
2005-12-01,171.0,Departures,50-54 Years,Male
2006-01-01,163.0,Departures,50-54 Years,Male
2006-02-01,135.0,Departures,50-54 Years,Male
2006-03-01,160.0,Departures,50-54 Years,Male
2006-04-01,176.0,Departures,50-54 Years,Male
2006-05-01,165.0,Departures,50-54 Years,Male
2006-06-01,172.0,Departures,50-54 Years,Male
2006-07-01,161.0,Departures,50-54 Years,Male
2006-08-01,163.0,Departures,50-54 Years,Male
2006-09-01,156.0,Departures,50-54 Years,Male
2006-10-01,173.0,Departures,50-54 Years,Male
2006-11-01,155.0,Departures,50-54 Years,Male
2006-12-01,224.0,Departures,50-54 Years,Male
2007-01-01,170.0,Departures,50-54 Years,Male
2007-02-01,149.0,Departures,50-54 Years,Male
2007-03-01,200.0,Departures,50-54 Years,Male
2007-04-01,189.0,Departures,50-54 Years,Male
2007-05-01,212.0,Departures,50-54 Years,Male
2007-06-01,168.0,Departures,50-54 Years,Male
2007-07-01,174.0,Departures,50-54 Years,Male
2007-08-01,179.0,Departures,50-54 Years,Male
2007-09-01,186.0,Departures,50-54 Years,Male
2007-10-01,165.0,Departures,50-54 Years,Male
2007-11-01,182.0,Departures,50-54 Years,Male
2007-12-01,185.0,Departures,50-54 Years,Male
2008-01-01,169.0,Departures,50-54 Years,Male
2008-02-01,186.0,Departures,50-54 Years,Male
2008-03-01,204.0,Departures,50-54 Years,Male
2008-04-01,212.0,Departures,50-54 Years,Male
2008-05-01,209.0,Departures,50-54 Years,Male
2008-06-01,191.0,Departures,50-54 Years,Male
2008-07-01,188.0,Departures,50-54 Years,Male
2008-08-01,198.0,Departures,50-54 Years,Male
2008-09-01,187.0,Departures,50-54 Years,Male
2008-10-01,173.0,Departures,50-54 Years,Male
2008-11-01,159.0,Departures,50-54 Years,Male
2008-12-01,176.0,Departures,50-54 Years,Male
2009-01-01,159.0,Departures,50-54 Years,Male
2009-02-01,149.0,Departures,50-54 Years,Male
2009-03-01,153.0,Departures,50-54 Years,Male
2009-04-01,153.0,Departures,50-54 Years,Male
2009-05-01,181.0,Departures,50-54 Years,Male
2009-06-01,132.0,Departures,50-54 Years,Male
2009-07-01,164.0,Departures,50-54 Years,Male
2009-08-01,160.0,Departures,50-54 Years,Male
2009-09-01,158.0,Departures,50-54 Years,Male
2009-10-01,154.0,Departures,50-54 Years,Male
2009-11-01,128.0,Departures,50-54 Years,Male
2009-12-01,172.0,Departures,50-54 Years,Male
2010-01-01,163.0,Departures,50-54 Years,Male
2010-02-01,185.0,Departures,50-54 Years,Male
2010-03-01,200.0,Departures,50-54 Years,Male
2010-04-01,191.0,Departures,50-54 Years,Male
2010-05-01,196.0,Departures,50-54 Years,Male
2010-06-01,184.0,Departures,50-54 Years,Male
2010-07-01,185.0,Departures,50-54 Years,Male
2010-08-01,189.0,Departures,50-54 Years,Male
2010-09-01,188.0,Departures,50-54 Years,Male
2010-10-01,178.0,Departures,50-54 Years,Male
2010-11-01,180.0,Departures,50-54 Years,Male
2010-12-01,184.0,Departures,50-54 Years,Male
2011-01-01,205.0,Departures,50-54 Years,Male
2011-02-01,210.0,Departures,50-54 Years,Male
2011-03-01,264.0,Departures,50-54 Years,Male
2011-04-01,265.0,Departures,50-54 Years,Male
2011-05-01,257.0,Departures,50-54 Years,Male
2011-06-01,218.0,Departures,50-54 Years,Male
2011-07-01,234.0,Departures,50-54 Years,Male
2011-08-01,188.0,Departures,50-54 Years,Male
2011-09-01,227.0,Departures,50-54 Years,Male
2011-10-01,221.0,Departures,50-54 Years,Male
2011-11-01,202.0,Departures,50-54 Years,Male
2011-12-01,202.0,Departures,50-54 Years,Male
2012-01-01,199.0,Departures,50-54 Years,Male
2012-02-01,198.0,Departures,50-54 Years,Male
2012-03-01,222.0,Departures,50-54 Years,Male
2012-04-01,226.0,Departures,50-54 Years,Male
2012-05-01,211.0,Departures,50-54 Years,Male
2012-06-01,201.0,Departures,50-54 Years,Male
2012-07-01,206.0,Departures,50-54 Years,Male
2012-08-01,190.0,Departures,50-54 Years,Male
2012-09-01,170.0,Departures,50-54 Years,Male
2012-10-01,176.0,Departures,50-54 Years,Male
2012-11-01,161.0,Departures,50-54 Years,Male
2012-12-01,197.0,Departures,50-54 Years,Male
2013-01-01,145.0,Departures,50-54 Years,Male
2013-02-01,149.0,Departures,50-54 Years,Male
2013-03-01,168.0,Departures,50-54 Years,Male
2013-04-01,147.0,Departures,50-54 Years,Male
2013-05-01,168.0,Departures,50-54 Years,Male
2013-06-01,150.0,Departures,50-54 Years,Male
2013-07-01,171.0,Departures,50-54 Years,Male
2013-08-01,139.0,Departures,50-54 Years,Male
2013-09-01,137.0,Departures,50-54 Years,Male
2013-10-01,113.0,Departures,50-54 Years,Male
2013-11-01,150.0,Departures,50-54 Years,Male
2013-12-01,139.0,Departures,50-54 Years,Male
2014-01-01,128.0,Departures,50-54 Years,Male
2014-02-01,115.0,Departures,50-54 Years,Male
2014-03-01,120.0,Departures,50-54 Years,Male
2014-04-01,123.0,Departures,50-54 Years,Male
2014-05-01,125.0,Departures,50-54 Years,Male
2014-06-01,136.0,Departures,50-54 Years,Male
2014-07-01,129.0,Departures,50-54 Years,Male
2014-08-01,112.0,Departures,50-54 Years,Male
2014-09-01,124.0,Departures,50-54 Years,Male
2014-10-01,116.0,Departures,50-54 Years,Male
2014-11-01,93.0,Departures,50-54 Years,Male
2014-12-01,133.0,Departures,50-54 Years,Male
2015-01-01,132.0,Departures,50-54 Years,Male
2015-02-01,123.0,Departures,50-54 Years,Male
2015-03-01,158.0,Departures,50-54 Years,Male
2015-04-01,125.0,Departures,50-54 Years,Male
2015-05-01,127.0,Departures,50-54 Years,Male
2015-06-01,116.0,Departures,50-54 Years,Male
2015-07-01,130.0,Departures,50-54 Years,Male
2015-08-01,114.0,Departures,50-54 Years,Male
2015-09-01,108.0,Departures,50-54 Years,Male
2015-10-01,121.0,Departures,50-54 Years,Male
2015-11-01,130.0,Departures,50-54 Years,Male
2015-12-01,145.0,Departures,50-54 Years,Male
2016-01-01,117.0,Departures,50-54 Years,Male
2016-02-01,108.0,Departures,50-54 Years,Male
2016-03-01,118.0,Departures,50-54 Years,Male
2016-04-01,128.0,Departures,50-54 Years,Male
2016-05-01,124.0,Departures,50-54 Years,Male
2016-06-01,119.0,Departures,50-54 Years,Male
2016-07-01,141.0,Departures,50-54 Years,Male
2016-08-01,133.0,Departures,50-54 Years,Male
2016-09-01,115.0,Departures,50-54 Years,Male
2016-10-01,106.0,Departures,50-54 Years,Male
2016-11-01,130.0,Departures,50-54 Years,Male
2016-12-01,153.0,Departures,50-54 Years,Male
2017-01-01,134.0,Departures,50-54 Years,Male
2017-02-01,115.0,Departures,50-54 Years,Male
2017-03-01,127.0,Departures,50-54 Years,Male
2017-04-01,127.0,Departures,50-54 Years,Male
2017-05-01,157.0,Departures,50-54 Years,Male
2017-06-01,132.0,Departures,50-54 Years,Male
2017-07-01,131.0,Departures,50-54 Years,Male
2017-08-01,113.0,Departures,50-54 Years,Male
2017-09-01,118.0,Departures,50-54 Years,Male
2017-10-01,125.0,Departures,50-54 Years,Male
2017-11-01,138.0,Departures,50-54 Years,Male
2017-12-01,124.0,Departures,50-54 Years,Male
2018-01-01,117.0,Departures,50-54 Years,Male
2018-02-01,128.0,Departures,50-54 Years,Male
2018-03-01,157.0,Departures,50-54 Years,Male
2018-04-01,138.0,Departures,50-54 Years,Male
2018-05-01,159.0,Departures,50-54 Years,Male
2018-06-01,142.0,Departures,50-54 Years,Male
2018-07-01,153.0,Departures,50-54 Years,Male
2018-08-01,139.0,Departures,50-54 Years,Male
2018-09-01,139.0,Departures,50-54 Years,Male
2018-10-01,122.0,Departures,50-54 Years,Male
2018-11-01,120.0,Departures,50-54 Years,Male
2018-12-01,165.0,Departures,50-54 Years,Male
2019-01-01,136.0,Departures,50-54 Years,Male
2019-02-01,107.0,Departures,50-54 Years,Male
2019-03-01,131.0,Departures,50-54 Years,Male
2019-04-01,131.0,Departures,50-54 Years,Male
2019-05-01,152.0,Departures,50-54 Years,Male
2019-06-01,138.0,Departures,50-54 Years,Male
2019-07-01,147.0,Departures,50-54 Years,Male
2019-08-01,123.0,Departures,50-54 Years,Male
2019-09-01,119.0,Departures,50-54 Years,Male
2019-10-01,133.0,Departures,50-54 Years,Male
2019-11-01,170.0,Departures,50-54 Years,Male
2019-12-01,129.0,Departures,50-54 Years,Male
2020-01-01,162.0,Departures,50-54 Years,Male
2020-02-01,111.0,Departures,50-54 Years,Male
2020-03-01,106.0,Departures,50-54 Years,Male
2020-04-01,15.0,Departures,50-54 Years,Male
2020-05-01,12.0,Departures,50-54 Years,Male
2020-06-01,35.0,Departures,50-54 Years,Male
2020-07-01,71.0,Departures,50-54 Years,Male
2020-08-01,75.0,Departures,50-54 Years,Male
2020-09-01,62.0,Departures,50-54 Years,Male
2020-10-01,79.0,Departures,50-54 Years,Male
2020-11-01,103.0,Departures,50-54 Years,Male
2020-12-01,150.0,Departures,50-54 Years,Male
2021-01-01,101.0,Departures,50-54 Years,Male
2021-02-01,128.0,Departures,50-54 Years,Male
2021-03-01,114.0,Departures,50-54 Years,Male
2021-04-01,140.0,Departures,50-54 Years,Male
2021-05-01,158.0,Departures,50-54 Years,Male
2021-06-01,132.0,Departures,50-54 Years,Male
2021-07-01,112.0,Departures,50-54 Years,Male
2021-08-01,79.0,Departures,50-54 Years,Male
2021-09-01,55.0,Departures,50-54 Years,Male
2021-10-01,81.0,Departures,50-54 Years,Male
2021-11-01,116.0,Departures,50-54 Years,Male
2021-12-01,201.0,Departures,50-54 Years,Male
2022-01-01,135.0,Departures,50-54 Years,Male
2022-02-01,141.0,Departures,50-54 Years,Male
2022-03-01,171.0,Departures,50-54 Years,Male
2022-04-01,160.0,Departures,50-54 Years,Male
2022-05-01,185.0,Departures,50-54 Years,Male
2022-06-01,141.0,Departures,50-54 Years,Male
2022-07-01,185.0,Departures,50-54 Years,Male
2022-08-01,147.0,Departures,50-54 Years,Male
2022-09-01,158.0,Departures,50-54 Years,Male
2022-10-01,193.0,Departures,50-54 Years,Male
2022-11-01,181.0,Departures,50-54 Years,Male
2022-12-01,172.0,Departures,50-54 Years,Male
2023-01-01,166.0,Departures,50-54 Years,Male
2023-02-01,155.0,Departures,50-54 Years,Male
2023-03-01,177.0,Departures,50-54 Years,Male
2023-04-01,200.0,Departures,50-54 Years,Male
2023-05-01,169.0,Departures,50-54 Years,Male
2023-06-01,201.0,Departures,50-54 Years,Male
2023-07-01,190.0,Departures,50-54 Years,Male
2023-08-01,157.0,Departures,50-54 Years,Male
2023-09-01,189.0,Departures,50-54 Years,Male
2023-10-01,189.0,Departures,50-54 Years,Male
2023-11-01,215.0,Departures,50-54 Years,Male
2023-12-01,216.0,Departures,50-54 Years,Male
2024-01-01,190.0,Departures,50-54 Years,Male
2024-02-01,172.0,Departures,50-54 Years,Male
2024-03-01,206.0,Departures,50-54 Years,Male
2024-04-01,208.0,Departures,50-54 Years,Male
2024-05-01,227.0,Departures,50-54 Years,Male
2024-06-01,210.0,Departures,50-54 Years,Male
2024-07-01,207.0,Departures,50-54 Years,Male
2024-08-01,207.0,Departures,50-54 Years,Male
2024-09-01,227.0,Departures,50-54 Years,Male
2024-10-01,206.0,Departures,50-54 Years,Male
2024-11-01,198.0,Departures,50-54 Years,Male
2024-12-01,252.0,Departures,50-54 Years,Male
2025-01-01,213.0,Departures,50-54 Years,Male
2025-02-01,178.0,Departures,50-54 Years,Male
2025-03-01,235.0,Departures,50-54 Years,Male
2025-04-01,189.0,Departures,50-54 Years,Male
2025-05-01,207.0,Departures,50-54 Years,Male
2025-06-01,207.0,Departures,50-54 Years,Male
2025-07-01,212.0,Departures,50-54 Years,Male
2025-08-01,184.0,Departures,50-54 Years,Male
2025-09-01,200.0,Departures,50-54 Years,Male
2025-10-01,156.0,Departures,50-54 Years,Male
2025-11-01,161.0,Departures,50-54 Years,Male
2025-12-01,177.0,Departures,50-54 Years,Male
2026-01-01,172.0,Departures,50-54 Years,Male
2001-01-01,351.0,Departures,50-54 Years,TOTAL
2001-02-01,306.0,Departures,50-54 Years,TOTAL
2001-03-01,369.0,Departures,50-54 Years,TOTAL
2001-04-01,317.0,Departures,50-54 Years,TOTAL
2001-05-01,341.0,Departures,50-54 Years,TOTAL
2001-06-01,272.0,Departures,50-54 Years,TOTAL
2001-07-01,257.0,Departures,50-54 Years,TOTAL
2001-08-01,234.0,Departures,50-54 Years,TOTAL
2001-09-01,200.0,Departures,50-54 Years,TOTAL
2001-10-01,211.0,Departures,50-54 Years,TOTAL
2001-11-01,227.0,Departures,50-54 Years,TOTAL
2001-12-01,257.0,Departures,50-54 Years,TOTAL
2002-01-01,233.0,Departures,50-54 Years,TOTAL
2002-02-01,250.0,Departures,50-54 Years,TOTAL
2002-03-01,262.0,Departures,50-54 Years,TOTAL
2002-04-01,264.0,Departures,50-54 Years,TOTAL
2002-05-01,251.0,Departures,50-54 Years,TOTAL
2002-06-01,237.0,Departures,50-54 Years,TOTAL
2002-07-01,231.0,Departures,50-54 Years,TOTAL
2002-08-01,234.0,Departures,50-54 Years,TOTAL
2002-09-01,225.0,Departures,50-54 Years,TOTAL
2002-10-01,193.0,Departures,50-54 Years,TOTAL
2002-11-01,234.0,Departures,50-54 Years,TOTAL
2002-12-01,270.0,Departures,50-54 Years,TOTAL
2003-01-01,274.0,Departures,50-54 Years,TOTAL
2003-02-01,231.0,Departures,50-54 Years,TOTAL
2003-03-01,297.0,Departures,50-54 Years,TOTAL
2003-04-01,227.0,Departures,50-54 Years,TOTAL
2003-05-01,260.0,Departures,50-54 Years,TOTAL
2003-06-01,246.0,Departures,50-54 Years,TOTAL
2003-07-01,235.0,Departures,50-54 Years,TOTAL
2003-08-01,244.0,Departures,50-54 Years,TOTAL
2003-09-01,209.0,Departures,50-54 Years,TOTAL
2003-10-01,229.0,Departures,50-54 Years,TOTAL
2003-11-01,238.0,Departures,50-54 Years,TOTAL
2003-12-01,283.0,Departures,50-54 Years,TOTAL
2004-01-01,243.0,Departures,50-54 Years,TOTAL
2004-02-01,271.0,Departures,50-54 Years,TOTAL
2004-03-01,283.0,Departures,50-54 Years,TOTAL
2004-04-01,278.0,Departures,50-54 Years,TOTAL
2004-05-01,312.0,Departures,50-54 Years,TOTAL
2004-06-01,254.0,Departures,50-54 Years,TOTAL
2004-07-01,246.0,Departures,50-54 Years,TOTAL
2004-08-01,240.0,Departures,50-54 Years,TOTAL
2004-09-01,259.0,Departures,50-54 Years,TOTAL
2004-10-01,249.0,Departures,50-54 Years,TOTAL
2004-11-01,280.0,Departures,50-54 Years,TOTAL
2004-12-01,334.0,Departures,50-54 Years,TOTAL
2005-01-01,288.0,Departures,50-54 Years,TOTAL
2005-02-01,289.0,Departures,50-54 Years,TOTAL
2005-03-01,357.0,Departures,50-54 Years,TOTAL
2005-04-01,342.0,Departures,50-54 Years,TOTAL
2005-05-01,288.0,Departures,50-54 Years,TOTAL
2005-06-01,291.0,Departures,50-54 Years,TOTAL
2005-07-01,322.0,Departures,50-54 Years,TOTAL
2005-08-01,290.0,Departures,50-54 Years,TOTAL
2005-09-01,240.0,Departures,50-54 Years,TOTAL
2005-10-01,267.0,Departures,50-54 Years,TOTAL
2005-11-01,249.0,Departures,50-54 Years,TOTAL
2005-12-01,371.0,Departures,50-54 Years,TOTAL
2006-01-01,299.0,Departures,50-54 Years,TOTAL
2006-02-01,257.0,Departures,50-54 Years,TOTAL
2006-03-01,325.0,Departures,50-54 Years,TOTAL
2006-04-01,329.0,Departures,50-54 Years,TOTAL
2006-05-01,323.0,Departures,50-54 Years,TOTAL
2006-06-01,324.0,Departures,50-54 Years,TOTAL
2006-07-01,328.0,Departures,50-54 Years,TOTAL
2006-08-01,303.0,Departures,50-54 Years,TOTAL
2006-09-01,296.0,Departures,50-54 Years,TOTAL
2006-10-01,324.0,Departures,50-54 Years,TOTAL
2006-11-01,307.0,Departures,50-54 Years,TOTAL
2006-12-01,434.0,Departures,50-54 Years,TOTAL
2007-01-01,341.0,Departures,50-54 Years,TOTAL
